transaction_id,account_id,account_type,timestamp,amount,transaction_type,merchant,location,is_foreign,is_high_risk_country,opening_balance,closing_balance,is_fraud,fraud_reasons
e4a9d3c0-1a09-4a75-8d90-1ac2688f7546,f52a0a22-a52e-4386-a49e-9084a50f8e6b,credit,2025-03-04T21:38:02.122315,1724.97,withdrawal,"Johnson, Mccoy and Ingram",Annville,True,False,53582.06,51857.09,False,
9ce00021-4cd5-426f-bf1c-8b0e542f1d94,84b7e4bc-6b92-4b20-a339-e866dd12ce77,credit,2025-02-19T02:25:07.671817,1599.69,purchase,Lee PLC,New Aimeefort,False,False,94116.03,92516.34,False,
94f15eb6-4ceb-4bd3-84c6-999e6d349cfc,837d4743-8515-47d3-a4ff-baf2ed8a2d68,savings,2025-01-21T02:30:09.001249,1789.8,deposit,Martinez PLC,North Joshua,False,False,54393.37,56183.17,False,
9b539628-d1dd-4b66-bb7d-a5956c2bf66a,163b07e7-2d35-45ff-a6db-d908b5564d91,savings,2025-02-18T00:14:27.847427,1385.68,deposit,"Combs, Riley and Miller",Richardton,False,False,91576.76,92962.44,False,
76bf2d9c-d4e0-41e6-85c0-4b32dd98e97b,5a7c23fb-cd20-4287-9928-6fcd059e4086,checking,2025-02-01T00:05:30.606030,1455.53,purchase,Morgan and Sons,Johnsonhaven,True,False,60590.11,59134.58,False,
dc4fafbb-a5a3-468c-bd26-15e11e3fb62c,0519ec58-75e5-45d4-8242-73f22ab771b1,checking,2025-01-25T23:08:18.593610,591.06,payment,Davis-Petty,West Douglas,False,False,20202.65,20793.71,False,
cc99fc46-0406-4f62-a562-fc3573243bbe,b071616a-9575-477e-8952-eacd37f29542,checking,2025-02-01T18:37:56.896729,616.46,withdrawal,Moore Group,North Christina,False,False,3873.46,3257.0,False,
7ccca4f6-c663-4f27-927c-ef7da4190f07,4dfaf7a7-6d33-402c-aacb-00f43473f244,credit,2025-02-10T07:50:54.256510,1381.08,transfer,Reeves LLC,Garciaberg,False,False,75198.28,73817.2,False,
9aa2641e-50f8-4fc7-88e5-7f7ac3b4c351,c1d8b43b-4e20-43b0-9ce0-94875104e475,credit,2025-01-24T02:26:42.059686,1231.63,withdrawal,Scott-David,North Jamesshire,False,False,89783.64,88552.01,False,
273226db-2bae-4b21-88dc-37856bac7b71,84b7e4bc-6b92-4b20-a339-e866dd12ce77,credit,2025-01-07T09:27:52.021679,1344.01,purchase,"Goodwin, Cruz and Wilson",West Stevenchester,False,False,92516.34,91172.33,False,
3d94a604-d648-4d62-a352-5ca3cc7816ed,3f5427d1-f14a-496e-800f-e1e31e305d2f,credit,2025-03-07T22:44:30.907931,289.85,purchase,Russell and Sons,West Angelashire,False,False,86288.0,85998.15,False,
b96797a0-6e8f-423d-9898-15f258ee91c9,31fddf61-0724-44f8-a3e4-1965e9bd420c,savings,2025-02-13T13:35:22.348550,9874.79,withdrawal,Hines Ltd,West Ashley,False,False,10924.03,1049.24,True,simulated_account_draining
47bc02ff-0170-49f8-899a-8fc1ffc9d60c,b520ded0-b72d-466e-a8e6-26638acc7a23,credit,2025-04-04T01:21:59.157706,1899.19,deposit,"Mason, Patton and Thomas",Port John,True,False,96234.63,98133.82,False,
a061f0a7-c39f-4c57-99fc-0c1fb6fa9e3d,837d4743-8515-47d3-a4ff-baf2ed8a2d68,savings,2025-01-01T01:16:22.382698,747.17,withdrawal,"Hayes, Smith and Marshall",Deniseburgh,False,False,56183.17,55436.0,False,
11052804-f909-44ce-a951-a916ddfae577,5e46f853-0bb8-4396-a34d-3210f360390f,credit,2025-02-27T03:53:05.496386,737.07,payment,Nelson-King,Kiddborough,False,False,21444.26,22181.33,False,
e160feea-c22e-4c7a-ab65-e188b576c4c1,f628e238-6363-4aa0-954e-be6a6450cbed,credit,2025-03-23T03:04:23.825849,1921.24,transfer,"Campbell, Martin and Ferguson",West Christopherville,True,False,85387.36,83466.12,False,
2af2d626-0fa1-45ac-bc36-7b7e31b82c95,b071616a-9575-477e-8952-eacd37f29542,checking,2025-03-04T01:07:59.524068,239.93,payment,"Hawkins, Ramirez and Reynolds",Nicolemouth,False,False,3017.07,3257.0,False,
f390ca30-51f1-429f-9759-c191e3b5ff65,52857479-7939-4af0-a1b2-b85fce4862c1,savings,2025-01-02T13:13:02.903372,1992.75,transfer,"Chavez, Sanchez and Bird",Jasonmouth,False,False,50447.99,48455.24,False,
fa6b5df5-acc8-4697-b4e2-133041dd0ae8,a7792736-540b-496a-b8a4-b8ec65b2ddc2,credit,2025-02-24T07:01:53.141199,249.66,transfer,"Anderson, Nielsen and Lynch",North Emilychester,False,False,48052.96,47803.3,False,
555d4bcf-7d48-45d2-bd1c-adae71cd0ef7,31fddf61-0724-44f8-a3e4-1965e9bd420c,savings,2025-03-07T16:03:23.908889,1797.86,transfer,"Warner, Farmer and Medina",New Anthonymouth,False,False,1049.24,-748.62,False,
1b026d3b-13df-4142-acd1-6ed630a096a2,6666d986-8a0f-4688-bef4-1cb2901f3a1a,savings,2025-01-13T04:30:16.001454,1337.34,withdrawal,Omega LLC,Paultown,False,False,36210.18,34872.84,True,simulated_blacklisted_merchant
ea551052-6733-46cb-8c59-429a0bb05d31,837d4743-8515-47d3-a4ff-baf2ed8a2d68,savings,2025-01-28T11:06:35.285110,1703.47,withdrawal,Mayer-Wallace,Lake Andrew,False,False,55436.0,53732.53,False,
69e616e6-c43f-4278-a716-29559b9d8e9b,c39e6766-6187-46f3-ba88-5c3ce8238384,savings,2025-01-23T21:12:33.912076,1019.97,withdrawal,"Howard, Davis and Austin",Lindseybury,False,False,69062.22,68042.25,False,
de4ad1a4-9762-40a8-a2bb-145c9c09f83b,3a3477d2-b213-45d7-aecf-9dd1fe73fed4,credit,2025-01-01T16:43:43.290989,477.29,transfer,Coffey-Johnson,Conwayborough,False,False,43960.57,43483.28,False,
b7ce39d7-16ab-4106-83b2-856a02b36a2e,b071616a-9575-477e-8952-eacd37f29542,checking,2025-03-06T10:58:03.783184,1146.69,payment,"Foster, Kane and Carroll",Jacksonborough,False,False,2110.31,3257.0,False,
0994d641-79c5-4ba1-9ddd-baec3a2a1cbd,b9cafe01-d6ba-4c4f-9c87-70183f8196fa,credit,2025-01-26T08:40:49.310123,1769.07,ATM Withdrawal,"Chambers, Morrison and Thompson",Lake Calvin,True,False,34677.37,32908.3,True,simulated_unusual_type
0a8e3157-f471-47eb-be61-04600ac316a9,8811a058-9ec4-4b43-b7ec-41ccd80132e5,credit,2025-04-07T21:35:40.845076,1647.56,deposit,"Foley, Ibarra and Daniel",Jamestown,True,False,47408.48,49056.04,False,
95251c1c-1e82-4563-b8f6-cad246805809,474c7157-c00a-4698-946c-3b35d05cd59a,checking,2025-03-04T14:43:21.606027,934.34,deposit,"Byrd, Mendez and Becker",Smithchester,False,False,24220.12,25154.46,False,
086fa409-ca95-4016-82ee-6f160b213b8d,a1b0580b-2823-4380-96ee-a73d9a9c4d51,credit,2025-02-15T13:53:45.575323,1281.39,payment,"Williams, Mcmillan and Reynolds",Hillhaven,False,False,53611.51,54892.9,False,
d159518f-43a2-40fc-b28a-299d4de9822c,dab8396e-0561-4e48-84ad-103214cab80e,credit,2025-02-11T00:49:14.107599,1008.21,deposit,Holmes-Williams,North Joshua,False,False,949.09,1957.3,False,
1c3a9377-f991-4683-9b04-23ed49bfbef1,2f60f899-a96a-441c-b89c-49df4099e3cb,savings,2025-03-20T21:33:37.517756,310.27,payment,Stewart-Myers,Christophershire,False,False,18547.99,18858.26,False,
65811752-af9c-4e7d-9834-5af7cae2ba4e,66cffbb1-3521-469a-b6dc-97560868350a,credit,2025-01-31T08:40:23.816586,695.32,transfer,"Perez, Norris and Rosario",East Frank,False,False,22801.52,22106.2,False,
1271ced4-3e8a-49fa-99ba-3e09dc155bbf,fb9d2480-56ab-4774-b529-7e868cf10c49,savings,2025-03-24T02:32:24.522938,504.96,purchase,"Garrett, Johnson and Reynolds",New Lauramouth,False,False,10338.25,9833.29,False,
2c912058-bb37-40d7-b01b-1033e43d573b,614a0f55-c089-465d-b2ba-44317a640c8c,savings,2025-02-20T18:21:34.793631,56648.25,transfer,Rodriguez and Sons,Marissamouth,False,False,42624.19,-14024.06,True,simulated_high_amount
36b942b9-f39e-417b-ab32-45d2d6998cea,84b7e4bc-6b92-4b20-a339-e866dd12ce77,credit,2025-02-26T13:17:28.603827,1883.51,payment,Harding PLC,Duranmouth,False,False,89288.82,91172.33,False,
0d62f303-f664-4d57-adad-083e9ea7f8c1,c2014b9e-4ce5-4945-bc5f-2c2dbc16b980,checking,2025-03-18T10:53:10.614054,87.18,payment,Villegas Inc,Edwardsland,False,False,21720.91,21808.09,False,
21ffbea8-5183-48e8-9561-ee97f4da2d3d,d11a63ba-d93c-4d2f-a16e-0d10210436d1,checking,2025-01-07T10:14:34.523759,1897.35,purchase,Ellison Group,West Cherylchester,False,False,92725.29,90827.94,False,
90721cd7-3dd9-42af-9ebd-d983d06e9853,e555e110-20f5-4ee7-99a5-14731daff7aa,credit,2025-01-23T18:31:21.929182,1535.08,transfer,"Brown, Williams and Horn",Davischester,False,False,8977.19,7442.11,False,
e93c6926-87d6-4ead-9967-2804d3a64aae,181a6c03-6157-4bf9-b78a-ae75a3f01cd4,savings,2025-02-03T04:13:07.500446,1778.55,deposit,"Cobb, Hanson and Chavez",Popeville,False,False,37141.94,38920.49,False,
52469342-e8c5-40b4-9631-9d53c38b25c3,3f50dee0-fe19-4a8b-883c-4d523c78ec15,credit,2025-02-28T03:22:00.761322,493.53,deposit,"Logan, Gibson and Murphy",North Curtis,False,False,37358.89,37852.42,False,
1bb09fad-c2d1-4689-ade5-78038ec74c6f,a676d334-2447-417a-84ea-7fce34c168d3,checking,2025-02-04T17:12:07.442299,909.82,withdrawal,Watkins and Sons,Lake William,False,False,73125.96,72216.14,False,
3d060898-7447-4a9b-94a3-f8dea1cbea2c,fa262e82-8deb-4aff-85a3-83c8f5510733,credit,2025-01-06T21:49:09.938715,834.17,deposit,Hardy-Wallace,East Laura,False,False,2725.72,3559.89,False,
751bcb88-ad1f-40d6-b941-d6925de3796c,838b70fc-37c1-4d70-9edc-ea992189f380,checking,2025-03-17T18:07:19.242973,291.62,payment,Silva-Palmer,Larryside,False,False,1732.02,2023.64,False,
293280d3-edc4-439f-8157-4b8c159d8916,440064e1-f2ca-45ce-bea8-04efe56b5420,checking,2025-02-20T13:41:01.450524,1950.87,withdrawal,Harrison PLC,Kellytown,False,False,59597.38,57646.51,False,
a75957c0-9ffe-46b0-b26f-4c187d2b3887,fc3ebf50-28b2-4b53-93bc-bf753bfcc8c6,credit,2025-03-04T13:45:28.568622,1125.49,payment,"Gregory, Brown and Hunter",South Mauriceborough,False,False,31305.48,32430.97,False,
df80f84d-e0b3-4abd-8833-af71130b7301,a24a7d2c-11dc-4aca-ad56-b8522605fef0,credit,2025-03-09T13:59:47.904410,538.61,purchase,Glover LLC,Lake Thomas,False,False,98401.48,97862.87,False,
7299148d-3282-411d-9544-cdd845e294dc,3f50dee0-fe19-4a8b-883c-4d523c78ec15,credit,2025-02-02T02:26:08.435891,583.97,purchase,Greene-Rivera,Christinachester,False,False,37852.42,37268.45,False,
c63254b4-4385-4c01-9b8d-4ee99f1b2976,4f76c46b-1a38-4736-bff5-698439b38c70,savings,2025-03-04T09:33:59.896420,1925.56,transfer,Gibson Inc,Robinsontown,False,False,27295.84,25370.28,False,
62c8b5d9-1f8e-4974-b777-3e2c9feaf888,dab8396e-0561-4e48-84ad-103214cab80e,credit,2025-01-21T01:21:24.863686,1443.65,payment,"Hall, Hanson and Allen",Lindsayfurt,False,False,513.65,1957.3,False,
56e3238d-e6f0-4cae-a067-af576d5d6a86,e0e8fc26-00ef-456b-9074-2b55ba445794,checking,2025-01-03T22:22:30.609853,1991.96,deposit,Mckenzie Inc,Alejandrostad,False,False,85581.35,87573.31,False,
2e17ddf2-06ad-4efe-a851-f3a0fc71bbe5,bdf043b5-cddd-4963-b43e-2305f321b5ff,savings,2025-03-16T18:45:51.399153,51.24,deposit,Thomas Group,Lake Brenda,False,False,43467.4,43518.64,False,
581f9ecc-9bde-4139-9763-0241ef69ee92,5940c0d8-0c50-47df-9e73-e737a42c4c48,savings,2025-03-28T11:44:49.764937,91996.98,transfer,Hester and Sons,West Grant,False,False,20.53,-91976.45,True,simulated_high_amount
ce4e0a56-68b1-41bf-8bb4-629f7c0fafd1,b071616a-9575-477e-8952-eacd37f29542,checking,2025-01-26T13:45:14.683233,1197.05,deposit,"Thompson, Abbott and Sanchez",North Gregory,False,False,2059.95,3257.0,False,
a08f43ab-3fb7-4b51-9e42-acb2fb9a4ca2,8e195b1d-0dff-487d-a0fd-463ae7e43fe9,checking,2025-03-28T10:52:40.990047,1075.7,withdrawal,Smith Ltd,South Diana,False,False,51713.3,50637.6,False,
e5af2839-ea60-4d9e-955d-43ea7c50c480,2bd912f8-7ca3-474b-b3a5-5b2cc9927ad7,checking,2025-03-06T13:28:37.141830,1765.5,transfer,Boyle-Torres,West Lisa,False,False,40387.33,38621.83,False,
9fe45ce8-d4d3-4242-b30d-6b2909818c48,5e46f853-0bb8-4396-a34d-3210f360390f,credit,2025-03-19T15:36:37.336021,95.26,withdrawal,"Rowland, Cuevas and Keith",North Drewberg,True,False,22181.33,22086.07,False,
d65d64ca-888d-4b83-a2f7-e32e22f46086,7440a48e-574c-4d8e-89a9-e45a21e52546,credit,2025-04-06T10:29:54.542749,580.76,payment,Patel Ltd,Louischester,False,False,60904.52,61485.28,False,
2c946393-1063-4f16-9b49-942169ad4b8e,de6b2a71-5c5d-4692-bd4a-0493ce6d46d8,credit,2025-03-19T03:09:37.792779,563.04,payment,Mccall PLC,Port Amanda,False,False,6224.05,6787.09,False,
e507da73-66e3-4ac7-9129-9085b824618a,474c7157-c00a-4698-946c-3b35d05cd59a,checking,2025-04-05T14:20:33.279006,1950.29,transfer,Wright-Soto,Moniquehaven,False,False,25154.46,23204.17,False,
ec5ae031-55fb-4dc9-8cdd-e4389e7c071d,13730e2a-c9ba-41ce-a92c-732050033645,savings,2025-01-17T08:32:31.144059,1878.2,payment,Clark-Miller,Gibbsland,False,False,95766.2,97644.4,False,
67151597-56d9-4b88-9c58-d909cbbf0447,fa262e82-8deb-4aff-85a3-83c8f5510733,credit,2025-01-18T11:39:20.374814,1020.7,payment,Potter-Newman,Victormouth,False,False,2539.19,3559.89,False,
4041d2f4-4252-4a9d-a946-9a750be92d5a,474c7157-c00a-4698-946c-3b35d05cd59a,checking,2025-02-09T04:00:13.703456,278.39,purchase,"Brooks, Neal and Baldwin",Wellsshire,False,False,23204.17,22925.78,False,
ec46bd0c-760f-4f7f-87de-6821c253ae0f,8e195b1d-0dff-487d-a0fd-463ae7e43fe9,checking,2025-01-22T08:29:06.789158,916.69,payment,"Santos, Clark and Jacobson",Royfurt,False,False,49720.91,50637.6,False,
ccc4143e-3dbc-4503-b939-9ec10dab945d,bcb9870a-75de-4740-8e9a-ff4749b10589,checking,2025-01-14T02:55:57.534835,1863.08,withdrawal,Oneal-Duncan,Jonathanland,False,False,26886.07,25022.99,False,
8aaf6a57-2c7b-4a49-ad29-2b513afad897,47bddab5-b723-419b-b6bf-c0f04a1a189e,savings,2025-02-15T10:46:09.755624,1479.94,payment,Phillips PLC,Jerryton,False,False,77972.33,79452.27,False,
12fa9f35-450e-4329-856e-c8b4f4535cc4,84950c47-329a-4f24-89eb-87db0e020dff,savings,2025-01-27T16:05:03.947680,1657.44,payment,"Rogers, Hayes and Reynolds",Lindamouth,False,False,96434.04,98091.48,False,
6294af90-99ad-4ff0-afa5-90d84ae209d3,ebe91298-1d0b-48b3-9396-1966b009de0f,credit,2025-03-30T01:28:41.058161,1632.42,deposit,White and Sons,Deannastad,False,False,38606.37,40238.79,False,
3f8b1a2b-234f-4833-9fea-8eae2037c8f7,02b85105-c454-4827-a6dc-4e1fb14d8d41,savings,2025-01-10T14:42:59.971334,1169.49,deposit,Kirby-Hunt,Port Joshuabury,False,False,52386.85,53556.34,False,
e9e1fff0-a6dd-41e0-8435-b884c0203ecb,cf8d84d3-5b28-472c-803c-ee16bc1132d8,checking,2025-02-02T03:53:40.214506,951.81,payment,Ward PLC,West James,False,False,92021.0,92972.81,False,
4e5984b0-7c61-44fe-96a3-0e618c655a47,66cffbb1-3521-469a-b6dc-97560868350a,credit,2025-04-08T12:43:30.910892,1169.13,purchase,Mcgee-Mack,Jamesberg,False,False,22106.2,20937.07,False,
33fb555c-61e4-44ff-96e9-bc5f101808f7,2bd912f8-7ca3-474b-b3a5-5b2cc9927ad7,checking,2025-03-18T12:00:58.849771,1644.21,transfer,"Singh, Gaines and Smith",Juanstad,False,False,38621.83,36977.62,False,
e24a26fb-3c41-473a-803f-ba33ad751785,c56aa85a-3e46-4f26-83db-428daadac4b2,savings,2025-03-26T13:03:16.373286,42.78,transfer,Bautista-Underwood,South Destinyberg,False,False,19091.62,19048.84,False,
4c22f027-dc0e-41b1-8168-74fb3f50132e,37f58181-f32e-439b-9a0d-6278e0f52769,savings,2025-02-27T08:12:32.979413,1382.55,deposit,Perez Ltd,South Jesus,False,False,64179.79,65562.34,False,
c6c6f398-ba43-4574-bb09-ccc6bbc31299,3ad514a5-5c6d-4e34-a060-cc00ae047009,credit,2025-03-17T05:32:41.646552,1413.02,purchase,"Todd, Sharp and Murray",West Meganchester,False,False,75065.32,73652.3,False,
e75ba258-ecf2-4ce6-9146-4e4bdeb53c89,bcb9870a-75de-4740-8e9a-ff4749b10589,checking,2025-01-30T20:24:09.138056,1053.33,deposit,"Butler, Gonzales and Farrell",West Donberg,False,False,23969.66,25022.99,False,
76096837-4fa3-49df-8125-2a6d98b63af2,84025a70-1c7c-4e66-9d5e-8579a4e1c6b8,checking,2025-03-08T23:44:47.456581,1824.69,deposit,"Smith, Cochran and Flowers",Jeremiahchester,False,False,85103.81,86928.5,False,
3bf3a043-64d1-40f9-a896-23d59eac4e34,c2014b9e-4ce5-4945-bc5f-2c2dbc16b980,checking,2025-02-25T10:39:54.353815,1222.1,withdrawal,Farmer-Vaughn,Marktown,False,False,21808.09,20585.99,False,
25a0073c-1951-451e-a249-cb996964ff1c,369a5d64-44ed-4ba8-a83d-e1b8b3d997a6,checking,2025-03-26T16:31:16.156830,1118.38,withdrawal,Weeks and Sons,Ashleyshire,False,False,83540.75,82422.37,False,
29b4a1fd-1155-4a48-bad5-087277f89934,9e33bc43-6895-472f-bb07-b5d673f3bbb2,savings,2025-02-02T02:57:24.777483,1411.28,withdrawal,Harris-Myers,Lopezville,False,False,40859.51,39448.23,False,
2d5d5832-539b-4af2-950e-f8a3f48951ca,3efb8e78-edcb-4981-b90f-58cf35e0e5c9,checking,2025-01-18T08:27:41.428478,962.21,withdrawal,Fowler-Torres,North Emily,False,False,40426.8,39464.59,False,
6bf414ee-2087-423b-b3eb-5fe515deb279,7d63b2a2-9a47-468a-9f65-207271cc599e,savings,2025-01-29T10:29:11.621148,248.14,withdrawal,"Morrison, Johnson and Gonzalez",Campbellbury,False,False,77481.17,77233.03,False,
3b0d8237-40bf-425f-8ec4-fe6071433f22,87c92c42-83d9-4fa6-94e9-2b80430447df,checking,2025-02-10T03:14:58.399506,1637.66,deposit,"Jones, Brown and Stone",West Michele,False,False,57580.0,59217.66,False,
caa40ab5-72fe-492e-afaf-d9e3d222365a,47bddab5-b723-419b-b6bf-c0f04a1a189e,savings,2025-02-07T23:58:48.065187,88.92,withdrawal,Mayo and Sons,Mendozaland,False,False,79452.27,79363.35,False,
92431838-041a-4dc5-9915-ba97831a4b3c,c39e6766-6187-46f3-ba88-5c3ce8238384,savings,2025-01-16T12:15:25.180974,1848.4,withdrawal,Anderson and Sons,Ryanfort,False,False,68042.25,66193.85,False,
9479c911-5362-4d89-a317-300597ae7968,0c30205c-3997-48e4-85a3-84f5eba5ee1b,savings,2025-04-07T19:33:49.713182,408.13,transfer,"Crosby, Matthews and Shaw",Hilltown,False,False,92710.33,92302.2,False,
92818af4-26ec-4b31-b50c-51a23756d994,219d0e7a-cb6c-4766-a210-930cd24d5250,credit,2025-02-25T14:32:14.359961,222.91,transfer,Brown-Ross,New Mark,False,False,93615.91,93393.0,False,
1cecfff9-bd38-444e-b935-597ca0959bde,30537e1c-c7b4-4a2b-9022-0555a2caa9d5,credit,2025-02-03T21:01:03.699393,106.28,transfer,Stevens-Johnston,West Debbiemouth,False,False,44427.6,44321.32,False,
619b3d9c-26bb-43eb-bf53-5dd3d3116384,7440a48e-574c-4d8e-89a9-e45a21e52546,credit,2025-03-29T21:56:06.192828,109.72,transfer,"Sparks, Myers and Colon",South John,False,False,61485.28,61375.56,False,
ddafb34e-b9ed-4acc-8cb7-06c9911c84f1,a1b0580b-2823-4380-96ee-a73d9a9c4d51,credit,2025-01-24T09:57:25.232083,1363.98,purchase,"Reynolds, Cruz and Hopkins",South Hollyton,False,False,54892.9,53528.92,False,
e33050e9-e7fb-4932-9240-5b8ee101edda,3f5427d1-f14a-496e-800f-e1e31e305d2f,credit,2025-03-10T04:32:21.556442,1307.52,deposit,Hill Ltd,Elizabethland,False,False,84690.63,85998.15,False,
2748b54d-bbb0-4ccc-b49d-90ca54dbe7a1,f52a0a22-a52e-4386-a49e-9084a50f8e6b,credit,2025-02-19T06:32:08.786580,1302.82,deposit,"Barrera, Kerr and Jenkins",West Charlesville,False,False,50554.27,51857.09,False,
57f22f33-a562-4257-8d7d-2f2803b19a9a,02b85105-c454-4827-a6dc-4e1fb14d8d41,savings,2025-01-03T14:38:20.826021,574.4,withdrawal,Ortiz-Martin,New Bradley,True,False,53556.34,52981.94,False,
ad9336a1-c0fc-4e0e-b8b5-f95190dc4ac7,84b7e4bc-6b92-4b20-a339-e866dd12ce77,credit,2025-01-04T16:33:40.848262,1478.68,payment,"Neal, Brady and James",Foleyfurt,False,False,89693.65,91172.33,False,
7dbba29e-2ec9-4c9a-84f0-fdf01f796c6b,b690fe4d-c2c7-4462-9fc1-b48ac02f8760,checking,2025-02-17T08:30:02.865725,838.68,transfer,Wilson-Stark,Ellenmouth,False,False,63058.05,62219.37,False,
db8029a6-0d97-4ca6-92e6-b8455f4df3a2,d930f67b-541f-4943-b197-0dd21d490d16,credit,2025-01-14T16:49:28.714366,1576.98,deposit,Miller Ltd,Lake Stephanie,False,False,55764.44,57341.42,False,
a0630ce7-bc0c-473c-874a-0ac1748ff6e7,599fd756-2ecd-4ad0-abbb-ce66d57da0e8,savings,2025-01-13T03:04:06.610183,23.49,purchase,Skinner-Jackson,New Craigport,False,False,84902.56,84879.07,False,
2bd48a97-e4c7-4f21-bc49-97fda0f58328,0711ad14-25d5-4d0a-850c-0b46924ccd84,credit,2025-01-18T09:10:28.341972,572.7,withdrawal,"Myers, Jones and Gallagher",Ericstad,False,False,97183.47,96610.77,False,
3ba296e2-8a14-4e88-8ca6-95ba5b8ebffc,c4770900-d4ea-41e9-ad51-8fce3ebc508c,credit,2025-03-04T14:49:49.030217,1702.86,transfer,"Johnson, Leonard and Robinson",Port Cynthiahaven,False,False,47729.95,46027.09,False,
30ab1aed-7331-4d46-a17f-7c9e7271ae1b,de6b2a71-5c5d-4692-bd4a-0493ce6d46d8,credit,2025-01-05T18:05:33.528130,664.71,purchase,"Keller, Garcia and Vaughn",Williamstown,False,False,6787.09,6122.38,False,
7b28497f-7dff-44fb-8d98-8bad0bf9a4ec,47bddab5-b723-419b-b6bf-c0f04a1a189e,savings,2025-01-09T22:15:08.049740,33.1,transfer,Wang-Mcfarland,Reginaborough,False,False,79363.35,79330.25,False,
268aeca5-4f47-4dab-929a-18b3a1d8e251,599fd756-2ecd-4ad0-abbb-ce66d57da0e8,savings,2025-01-22T13:06:48.551354,1350.43,payment,Johnson-Smith,Lake Elizabeth,False,False,83528.64,84879.07,False,
c3fbe43f-9c97-468e-b55a-719307c3d6ee,d11a63ba-d93c-4d2f-a16e-0d10210436d1,checking,2025-02-10T14:32:49.213064,1032.98,deposit,Robles Ltd,North Korea,True,True,89794.96,90827.94,True,simulated_high_risk_country
deca1ce8-ae3b-4fe7-bba4-b249c9f719bc,6f8d9d96-9401-49f2-b160-c46234dcae6b,checking,2025-02-22T22:00:09.397548,1871.97,Unusual Transaction,Ochoa LLC,New Jamie,True,False,21797.58,19925.61,True,simulated_unusual_type
69dc9698-119c-4032-a11f-aa425c33b49e,bdd11cac-202a-41b4-8959-24085c8667cd,savings,2025-02-09T06:48:06.247575,607.38,withdrawal,Martinez-Lewis,Marcustown,False,False,52472.11,51864.73,False,
d03dced6-b426-4207-8c6f-534a0fb000a6,2f60f899-a96a-441c-b89c-49df4099e3cb,savings,2025-01-28T04:50:02.396288,1309.1,withdrawal,Smith-Lewis,North Diane,False,False,18858.26,17549.16,False,
d5aa8860-082d-4ef2-ba86-6ff5dea7971e,ba72cda6-54c8-4ef4-ae80-85c3a04f78ec,credit,2025-04-07T00:50:55.823600,933.46,purchase,"Wood, Jones and Robinson",Katrinafort,False,False,6362.95,5429.49,False,
46d50985-c07c-447d-85f9-9114a2b3fb2f,a24a7d2c-11dc-4aca-ad56-b8522605fef0,credit,2025-02-28T14:22:01.895530,1279.23,purchase,Marquez PLC,West Susan,False,False,97862.87,96583.64,False,
8b615821-5b75-40d6-9970-bcf964bf2985,de1ca6ce-b098-46f9-bbdf-b6a26c56f103,credit,2025-03-16T09:49:00.272036,445.59,payment,"Horton, Gregory and Compton",West Gregory,False,False,89659.05,90104.64,False,
c1e95651-154f-4a3e-bcef-98a461757d99,0b39cd05-7630-4d0b-9242-5a1ce69a42c8,credit,2025-02-13T20:27:25.933701,912.68,transfer,"Stewart, York and Olson",Andresshire,False,False,46987.23,46074.55,False,
3bc65bd0-7807-4801-a7f2-1c0923f5763a,44de851c-7ebf-44c8-a2ca-c87358dd78c2,credit,2025-01-31T04:05:04.663101,1405.37,deposit,"Davidson, Hall and Matthews",East Andrewville,False,False,66195.07,67600.44,False,
f5aa5f6a-c61b-4d2e-9eb1-3e2651be2159,ec8762b7-d604-4da6-9eb4-7d81e4d0fa34,credit,2025-01-20T17:36:34.031613,1362.28,transfer,"Patterson, Sanchez and Miller",West Victor,False,False,69939.07,68576.79,False,
23c79fd2-f79a-4fa0-8f83-050c6ecc5638,2f60f899-a96a-441c-b89c-49df4099e3cb,savings,2025-01-14T02:47:03.247382,896.26,payment,Harris-Johnson,Stevensonmouth,False,False,16652.9,17549.16,False,
e71f0ef0-043c-42ef-9126-f5a319a25f90,bcb9870a-75de-4740-8e9a-ff4749b10589,checking,2025-03-15T07:38:23.728565,228.86,payment,Vision Corp,Wongport,False,False,24794.13,25022.99,True,simulated_blacklisted_merchant
faf754ff-57bc-4d6c-bbf3-2750261e1f4e,e6c55c57-d219-4e00-91a2-7ef88d0de8c9,checking,2025-01-06T06:46:28.295035,659.59,transfer,Bradford LLC,Johnside,False,False,42252.16,41592.57,False,
1a9fc46b-1ec4-4e77-9fb4-c3ec287819f3,3ad514a5-5c6d-4e34-a060-cc00ae047009,credit,2025-02-20T22:34:20.613878,1435.25,transfer,"Mcneil, Solis and Horton",New Monique,False,False,73652.3,72217.05,False,
aa00e433-7ca6-4d9b-9f43-598a6750bb01,838b70fc-37c1-4d70-9edc-ea992189f380,checking,2025-01-06T02:09:45.667195,909.6,purchase,Ramos Inc,Port Travisborough,False,False,2023.64,1114.04,False,
919356d6-dbbd-4ed4-b686-bad5b0c19003,9e33bc43-6895-472f-bb07-b5d673f3bbb2,savings,2025-01-24T02:01:14.496150,120.18,payment,Mays and Sons,East Brittanyborough,False,False,39328.05,39448.23,False,
0f9ad84f-8922-4355-922e-00bfb32eff7c,599fd756-2ecd-4ad0-abbb-ce66d57da0e8,savings,2025-01-24T22:13:04.282051,794.92,purchase,Simmons Group,Frankborough,False,False,84879.07,84084.15,False,
